stat-discrete,peri_centre,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
stat-discrete,banlieue,20.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
stat-discrete,peri-urbain,20.0,14586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
stat-discrete,rural,20.0,32086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
stat-discrete,hypercentre,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
