diffDonnee,peri_centre,20.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,banlieue,20.0,565.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,peri-urbain,20.0,19532.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,rural,20.0,44817.0,9454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,hypercentre,20.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
