diffDonnee,peri_centre,20.0,203.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,banlieue,20.0,2596.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,peri-urbain,20.0,39077.0,18482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,rural,20.0,80617.0,36414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
diffDonnee,hypercentre,20.0,74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
